"Category","SourcePath","CopiedPath","Bytes","LastWriteTime","Lines","HeaderOrFirstLine","Note"
"03_Trade_Outcomes","UNIFIED\Reports\Stage1_EOD_EOW_Runbook_20260502.md","03_Trade_Outcomes\UNIFIED\Reports\Stage1_EOD_EOW_Runbook_20260502.md","7886","2026-05-02 20:02:27","124","# Stage 1 Trade Logging / EOD and EOW Export Runbook","Unified performance summaries and strategy lists."
"03_Trade_Outcomes","V1A\History\V1A_TradeLog_20260430.csv","03_Trade_Outcomes\V1A\History\V1A_TradeLog_20260430.csv","8192","2026-04-30 18:15:19","27","trade_date,entry_time,exit_time,model_version,account,strategy_name,bot_name,ab_mode,symbol,instrument,direction,contracts,entry_price,exit_price,gross_pnl,net_pnl,ticks,win_loss,exit_reason,entry_regime,entry_macro,entry_hmm,entry_phase,entry_confidence,entry_reason_code,broad_agree,v3c_regime_at_entry,trade_duration_min,risk_reward_actual,session_trade_rank,daily_pnl_running,export_timestamp,data_quality_flag","V1A trade logs."
"03_Trade_Outcomes","V1A\History\V1A_TradeLog_20260501.csv","03_Trade_Outcomes\V1A\History\V1A_TradeLog_20260501.csv","1123","2026-05-02 19:39:27","3","trade_date,entry_time,exit_time,model_version,account,strategy_name,bot_name,ab_mode,symbol,instrument,direction,contracts,entry_price,exit_price,gross_pnl,net_pnl,ticks,win_loss,exit_reason,initial_stop_price,initial_stop_distance,entry_regime,entry_macro,entry_hmm,entry_phase,entry_confidence,entry_reason_code,broad_agree,v3c_regime_at_entry,trade_duration_min,r_multiple,risk_reward_actual,session_trade_rank,daily_pnl_running,export_timestamp,data_quality_flag","V1A trade logs."
"03_Trade_Outcomes","V1A\History\V1A_TradeLog_ALL.csv","03_Trade_Outcomes\V1A\History\V1A_TradeLog_ALL.csv","1716","2026-05-02 19:39:13","5","trade_date,entry_time,exit_time,model_version,account,strategy_name,bot_name,ab_mode,symbol,instrument,direction,contracts,entry_price,exit_price,gross_pnl,net_pnl,ticks,win_loss,exit_reason,initial_stop_price,initial_stop_distance,entry_regime,entry_macro,entry_hmm,entry_phase,entry_confidence,entry_reason_code,broad_agree,v3c_regime_at_entry,trade_duration_min,r_multiple,risk_reward_actual,session_trade_rank,daily_pnl_running,export_timestamp,data_quality_flag","V1A trade logs."
"03_Trade_Outcomes","V1A\TradeLog\V1A_TradeLog.csv","03_Trade_Outcomes\V1A\TradeLog\V1A_TradeLog.csv","992","2026-05-01 10:35:02","3","trade_date,entry_time,exit_time,symbol,bot_name,model_version,direction,contracts,entry_price,exit_price,gross_pnl,net_pnl,ticks,win_loss,exit_reason,entry_regime,entry_macro,entry_hmm,entry_direction,entry_confidence,entry_conflict,entry_phase,entry_state_age,exit_regime,exit_macro,exit_hmm,exit_confidence,entry_size_pct,entry_velocity,entry_reason_code,account,instrument,notes","V1A active trade log."
"03_Trade_Outcomes","V1B\History\V1B_TradeLog_20260501.csv","03_Trade_Outcomes\V1B\History\V1B_TradeLog_20260501.csv","777","2026-05-02 19:39:27","2","trade_date,entry_time,exit_time,model_version,account,strategy_name,bot_name,ab_mode,symbol,instrument,direction,contracts,entry_price,exit_price,gross_pnl,net_pnl,ticks,win_loss,exit_reason,initial_stop_price,initial_stop_distance,entry_regime,entry_macro,entry_hmm,entry_phase,entry_confidence,entry_reason_code,broad_agree,v3c_regime_at_entry,trade_duration_min,r_multiple,risk_reward_actual,session_trade_rank,daily_pnl_running,export_timestamp,data_quality_flag","V1B trade logs."
"03_Trade_Outcomes","V1B\History\V1B_TradeLog_ALL.csv","03_Trade_Outcomes\V1B\History\V1B_TradeLog_ALL.csv","777","2026-05-02 19:39:13","2","trade_date,entry_time,exit_time,model_version,account,strategy_name,bot_name,ab_mode,symbol,instrument,direction,contracts,entry_price,exit_price,gross_pnl,net_pnl,ticks,win_loss,exit_reason,initial_stop_price,initial_stop_distance,entry_regime,entry_macro,entry_hmm,entry_phase,entry_confidence,entry_reason_code,broad_agree,v3c_regime_at_entry,trade_duration_min,r_multiple,risk_reward_actual,session_trade_rank,daily_pnl_running,export_timestamp,data_quality_flag","V1B trade logs."
"03_Trade_Outcomes","V1B\TradeLog\V1B_TradeLog.csv","03_Trade_Outcomes\V1B\TradeLog\V1B_TradeLog.csv","383","2026-04-30 19:07:04","1","trade_date,entry_time,exit_time,symbol,bot_name,model_version,direction,contracts,entry_price,exit_price,gross_pnl,net_pnl,ticks,win_loss,exit_reason,entry_regime,entry_macro,entry_hmm,entry_direction,entry_confidence,entry_conflict,entry_phase,entry_state_age,exit_regime,exit_macro,exit_hmm,exit_confidence,entry_size_pct,entry_velocity,entry_reason_code,account,instrument,notes","V1B active trade log."
"03_Trade_Outcomes","V3D\History\V3D_Trade_Log_Enriched.csv","03_Trade_Outcomes\V3D\History\V3D_Trade_Log_Enriched.csv","450409","2026-05-01 16:37:48","1484","trade_date,entry_time,exit_time,symbol,bot_name,model_version,direction,contracts,entry_price,exit_price,gross_pnl,net_pnl,ticks,win_loss,exit_reason,entry_regime,entry_macro,entry_hmm,entry_direction,entry_confidence,entry_conflict,entry_phase,entry_state_age,exit_regime,exit_macro,exit_hmm,exit_confidence,entry_size_pct,entry_velocity,entry_reason_code,account,instrument,trade_duration_min,regime_held,regime_changed_during,entry_broad_regime,in_correct_regime,ticks_per_minute,session_trade_rank,daily_pnl_running,risk_reward_actual","Trade outcome exports and data quality context."
"03_Trade_Outcomes","V3D\History\V3D_TradeLog_20260430.csv","03_Trade_Outcomes\V3D\History\V3D_TradeLog_20260430.csv","25091","2026-04-30 18:15:19","85","trade_date,entry_time,exit_time,model_version,account,strategy_name,bot_name,ab_mode,symbol,instrument,direction,contracts,entry_price,exit_price,gross_pnl,net_pnl,ticks,win_loss,exit_reason,entry_regime,entry_macro,entry_hmm,entry_phase,entry_confidence,entry_reason_code,broad_agree,v3c_regime_at_entry,trade_duration_min,risk_reward_actual,session_trade_rank,daily_pnl_running,export_timestamp,data_quality_flag","V3D trade logs."
"03_Trade_Outcomes","V3D\History\V3D_TradeLog_20260501.csv","03_Trade_Outcomes\V3D\History\V3D_TradeLog_20260501.csv","2265","2026-05-02 19:39:27","7","trade_date,entry_time,exit_time,model_version,account,strategy_name,bot_name,ab_mode,symbol,instrument,direction,contracts,entry_price,exit_price,gross_pnl,net_pnl,ticks,win_loss,exit_reason,initial_stop_price,initial_stop_distance,entry_regime,entry_macro,entry_hmm,entry_phase,entry_confidence,entry_reason_code,broad_agree,v3c_regime_at_entry,trade_duration_min,r_multiple,risk_reward_actual,session_trade_rank,daily_pnl_running,export_timestamp,data_quality_flag","V3D trade logs."
"03_Trade_Outcomes","V3D\History\V3D_TradeLog_ALL.csv","03_Trade_Outcomes\V3D\History\V3D_TradeLog_ALL.csv","15761","2026-05-02 19:39:13","52","trade_date,entry_time,exit_time,model_version,account,strategy_name,bot_name,ab_mode,symbol,instrument,direction,contracts,entry_price,exit_price,gross_pnl,net_pnl,ticks,win_loss,exit_reason,initial_stop_price,initial_stop_distance,entry_regime,entry_macro,entry_hmm,entry_phase,entry_confidence,entry_reason_code,broad_agree,v3c_regime_at_entry,trade_duration_min,r_multiple,risk_reward_actual,session_trade_rank,daily_pnl_running,export_timestamp,data_quality_flag","V3D trade logs."
"03_Trade_Outcomes","V3D\Reports\NinjaTrader Grid 2026-05-01 04-27 PM.csv","03_Trade_Outcomes\V3D\Reports\NinjaTrader Grid 2026-05-01 04-27 PM.csv","30625","2026-05-01 16:28:05","186","Trade number,Instrument,Account,Strategy,Market pos.,Qty,Entry price,Exit price,Entry time,Exit time,Entry name,Exit name,Profit,Cum. net profit,Commission,MAE,MFE,ETD,Bars,","V3D trade/report exports."
"03_Trade_Outcomes","V3D\Reports\Weekly_V3D_Trade_Summary_2026-05-01.md","03_Trade_Outcomes\V3D\Reports\Weekly_V3D_Trade_Summary_2026-05-01.md","6809","2026-05-01 16:32:00","130","# V3D Weekly Trade Summary","V3D trade/report exports."
"03_Trade_Outcomes","V3D\Reports\Weekly_V3D_Trade_Summary_2026-05-01_Addendum.md","03_Trade_Outcomes\V3D\Reports\Weekly_V3D_Trade_Summary_2026-05-01_Addendum.md","6322","2026-05-02 20:02:38","94","# Weekly V3D Summary Addendum","V3D trade/report exports."
"03_Trade_Outcomes","V3D\TradeLog\V3D_TradeLog.csv","03_Trade_Outcomes\V3D\TradeLog\V3D_TradeLog.csv","403720","2026-05-01 12:15:00","1484","trade_date,entry_time,exit_time,symbol,bot_name,model_version,direction,contracts,entry_price,exit_price,gross_pnl,net_pnl,ticks,win_loss,exit_reason,entry_regime,entry_macro,entry_hmm,entry_direction,entry_confidence,entry_conflict,entry_phase,entry_state_age,exit_regime,exit_macro,exit_hmm,exit_confidence,entry_size_pct,entry_velocity,entry_reason_code,account,instrument","V3D active trade log."
"04_Gate_Logs_Overrides","Logs\NinjaTrader Grid 2026-04-29 04-17 PM.csv","04_Gate_Logs_Overrides\Logs\NinjaTrader Grid 2026-04-29 04-17 PM.csv","34737","2026-04-29 16:17:32","333","Action,Type,Quantity,Limit,Stop,State,Filled,Name,Strategy,Account display name,Time,","NinjaTrader exports and execution/order snapshots."
"04_Gate_Logs_Overrides","Logs\NinjaTrader Grid 2026-04-29 05-02 PM executions.csv","04_Gate_Logs_Overrides\Logs\NinjaTrader Grid 2026-04-29 05-02 PM executions.csv","34021","2026-04-29 17:02:57","215","Instrument,Action,Quantity,Price,Time,ID,E/X,Position,Order ID,Name,Commission,Rate,Account,Connection,","NinjaTrader exports and execution/order snapshots."
"04_Gate_Logs_Overrides","Logs\NinjaTrader Grid 2026-04-29 05-02 PM.csv","04_Gate_Logs_Overrides\Logs\NinjaTrader Grid 2026-04-29 05-02 PM.csv","14821","2026-04-29 17:02:28","108","Instrument,Account,Market pos.,Qty,Entry price,Exit price,Entry time,Exit time,Profit,Cum. net profit,Commission,MAE,MFE,ETD,","NinjaTrader exports and execution/order snapshots."
"04_Gate_Logs_Overrides","Logs\NinjaTrader Grid 2026-04-29 05-03 PM orders.csv","04_Gate_Logs_Overrides\Logs\NinjaTrader Grid 2026-04-29 05-03 PM orders.csv","54601","2026-04-29 17:03:17","333","Instrument,Action,Type,Quantity,Limit,Stop,State,Filled,Avg. price,Remaining,Name,OCO,TIF,Account,Connection,ID,Strategy,Time,","NinjaTrader exports and execution/order snapshots."
"04_Gate_Logs_Overrides","Logs\NinjaTrader Grid 2026-04-29 05-05 PM Time of Day.csv","04_Gate_Logs_Overrides\Logs\NinjaTrader Grid 2026-04-29 05-05 PM Time of Day.csv","2237","2026-04-29 17:05:27","13","Period,#,Cum. net profit,Net profit,Gross profit,Gross loss,Commission,Cum. max. drawdown,Max. drawdown,% Win,Avg. trade,Avg. winner,Avg. loser,Lrg. winner,Lrg. loser,MTR,Avg. MAE,Avg. MFE,Avg. ETD,% Trade,Entry efficiency,Exit efficiency,Total efficiency,","NinjaTrader exports and execution/order snapshots."
"04_Gate_Logs_Overrides","Logs\NinjaTrader Grid 2026-04-30 04-26 PM_Trades.csv","04_Gate_Logs_Overrides\Logs\NinjaTrader Grid 2026-04-30 04-26 PM_Trades.csv","7124","2026-04-30 16:26:46","43","Trade number,Instrument,Account,Strategy,Market pos.,Qty,Entry price,Exit price,Entry time,Exit time,Entry name,Exit name,Profit,Cum. net profit,Commission,MAE,MFE,ETD,Bars,","NinjaTrader exports and execution/order snapshots."
"04_Gate_Logs_Overrides","Overrides\HUD_Override_Log.csv","04_Gate_Logs_Overrides\Overrides\HUD_Override_Log.csv","165","2026-04-28 11:18:40","3","TimestampET,Symbol,Bot,OverrideState,Mode,Reason","Manual/auto HUD override audit trail."
"04_Gate_Logs_Overrides","V3C\Reports\V3C_Regime_Report_20260427.txt","04_Gate_Logs_Overrides\V3C\Reports\V3C_Regime_Report_20260427.txt","7328","2026-04-28 14:04:34","102","V3C Daily Regime Report","Daily V3C regime reports."
"04_Gate_Logs_Overrides","V3C\Reports\V3C_Regime_Report_20260428.txt","04_Gate_Logs_Overrides\V3C\Reports\V3C_Regime_Report_20260428.txt","14048","2026-04-29 09:18:08","155","V3C Daily Regime Report","Daily V3C regime reports."
"04_Gate_Logs_Overrides","V3C\Reports\V3C_Regime_Report_20260429.txt","04_Gate_Logs_Overrides\V3C\Reports\V3C_Regime_Report_20260429.txt","13829","2026-04-30 08:35:39","153","V3C Daily Regime Report","Daily V3C regime reports."
"04_Gate_Logs_Overrides","V3C\Reports\V3C_Regime_Report_20260430.txt","04_Gate_Logs_Overrides\V3C\Reports\V3C_Regime_Report_20260430.txt","13839","2026-05-01 08:43:05","155","V3C Daily Regime Report","Daily V3C regime reports."
"04_Gate_Logs_Overrides","V3C\Reports\V3C_Regime_Report_20260501.txt","04_Gate_Logs_Overrides\V3C\Reports\V3C_Regime_Report_20260501.txt","13787","2026-05-01 16:37:48","153","V3C Daily Regime Report","Daily V3C regime reports."
"04_Gate_Logs_Overrides","V3D\Logs\StageA_Macro_stderr.log","04_Gate_Logs_Overrides\V3D\Logs\StageA_Macro_stderr.log","0","2026-04-28 12:30:07","0","","Stage A/B/C live stdout/stderr logs."
"04_Gate_Logs_Overrides","V3D\Logs\StageA_Macro_stdout.log","04_Gate_Logs_Overrides\V3D\Logs\StageA_Macro_stdout.log","288992","2026-04-28 16:43:41","3448","2026-04-28 12:30:08,213 [INFO] === MacroRegimeBuilder V3D — LIVE MODE (interval=30s) ===","Stage A/B/C live stdout/stderr logs."
"04_Gate_Logs_Overrides","V3D\Logs\StageB_HMM_stderr.log","04_Gate_Logs_Overrides\V3D\Logs\StageB_HMM_stderr.log","0","2026-04-28 12:30:12","0","","Stage A/B/C live stdout/stderr logs."
"04_Gate_Logs_Overrides","V3D\Logs\StageB_HMM_stdout.log","04_Gate_Logs_Overrides\V3D\Logs\StageB_HMM_stdout.log","231515","2026-04-28 16:43:51","2254","2026-04-28 12:30:14,368 [INFO] === HMMWatchdog V3D — LIVE MODE (interval=30s) ===","Stage A/B/C live stdout/stderr logs."
"04_Gate_Logs_Overrides","V3D\Logs\StageC_Supervisor_stderr.log","04_Gate_Logs_Overrides\V3D\Logs\StageC_Supervisor_stderr.log","0","2026-04-28 12:30:17","0","","Stage A/B/C live stdout/stderr logs."
"04_Gate_Logs_Overrides","V3D\Logs\StageC_Supervisor_stdout.log","04_Gate_Logs_Overrides\V3D\Logs\StageC_Supervisor_stdout.log","758096","2026-04-28 16:43:50","15148","2026-04-28 12:30:18,254 [INFO] === SIM TESTING MODE ENABLED: compression=50, emerging=30, ADX_DI/Sniper scout lane on ===","Stage A/B/C live stdout/stderr logs."
"04_Gate_Logs_Overrides","V3D\Reports\V3D_Regime_Report_20260427.txt","04_Gate_Logs_Overrides\V3D\Reports\V3D_Regime_Report_20260427.txt","11498","2026-04-28 11:29:02","147","V3D Daily Regime Report","Daily V3D regime reports."
"04_Gate_Logs_Overrides","V3D\Reports\V3D_Regime_Report_20260428.txt","04_Gate_Logs_Overrides\V3D\Reports\V3D_Regime_Report_20260428.txt","14051","2026-04-29 09:18:25","169","V3D Daily Regime Report","Daily V3D regime reports."
"04_Gate_Logs_Overrides","V3D\Reports\V3D_Regime_Report_20260429.txt","04_Gate_Logs_Overrides\V3D\Reports\V3D_Regime_Report_20260429.txt","12548","2026-04-30 08:36:34","161","V3D Daily Regime Report","Daily V3D regime reports."
"04_Gate_Logs_Overrides","V3D\Reports\V3D_Regime_Report_20260430.txt","04_Gate_Logs_Overrides\V3D\Reports\V3D_Regime_Report_20260430.txt","9512","2026-05-01 11:10:57","140","V3D Daily Regime Report","Daily V3D regime reports."
"04_Gate_Logs_Overrides","V3D\Reports\V3D_Regime_Report_20260501.txt","04_Gate_Logs_Overrides\V3D\Reports\V3D_Regime_Report_20260501.txt","11092","2026-05-01 16:37:46","147","V3D Daily Regime Report","Daily V3D regime reports."
"05_Raw_Inputs_Footprint","Active\Footprint_Export.csv","05_Raw_Inputs_Footprint\Active\Footprint_Export.csv","60","2026-05-02 19:42:51","1","TimestampET,Signal,Volume,Delta,DeltaPct,VwapDistanceTicks","Raw input, footprint, or value-area source material."
"05_Raw_Inputs_Footprint","Archive\ES_1min_export.txt","05_Raw_Inputs_Footprint\Archive\ES_1min_export.txt","5127746","2026-04-24 16:59:00","104351","20260104 180100;6961.25;6961.25;6954.75;6956.25;1613","Raw input, footprint, or value-area source material."
"05_Raw_Inputs_Footprint","Archive\NQ_1min_export.txt","05_Raw_Inputs_Footprint\Archive\NQ_1min_export.txt","5530878","2026-04-24 16:59:00","104853","20260104 180100;25640.5;25652.75;25627;25650.75;561","Raw input, footprint, or value-area source material."
"05_Raw_Inputs_Footprint","Archive\NQ_MAR26_1m_2026-01-01_to_2026-04-03.txt","05_Raw_Inputs_Footprint\Archive\NQ_MAR26_1m_2026-01-01_to_2026-04-03.txt","3668768","2026-04-03 15:13:26","69905","20260101 230100;25478.5;25484;25467.25;25476.75;349","Raw input, footprint, or value-area source material."
"05_Raw_Inputs_Footprint","Exports\ES_1min_export.txt","05_Raw_Inputs_Footprint\Exports\ES_1min_export.txt","53417040","2026-05-01 16:59:00","1028273","20230601 040100;4193.00;4193.50;4192.50;4192.50;65","Raw input, footprint, or value-area source material."
"05_Raw_Inputs_Footprint","Exports\NQ_1min_export.txt","05_Raw_Inputs_Footprint\Exports\NQ_1min_export.txt","57306212","2026-05-01 16:59:00","1030297","20230601 040100;14280.00;14281.00;14278.25;14278.50;33","Raw input, footprint, or value-area source material."
"05_Raw_Inputs_Footprint","Exports\ValueArea_ES.csv","05_Raw_Inputs_Footprint\Exports\ValueArea_ES.csv","31765","2026-05-01 18:23:43","508","Date,Symbol,POC,VAH,VAL,DailyVolume,ONHigh,ONLow","Raw input, footprint, or value-area source material."
"05_Raw_Inputs_Footprint","Exports\ValueArea_NQ.csv","05_Raw_Inputs_Footprint\Exports\ValueArea_NQ.csv","34067","2026-05-01 18:22:47","509","Date,Symbol,POC,VAH,VAL,DailyVolume,ONHigh,ONLow","Raw input, footprint, or value-area source material."
"05_Raw_Inputs_Footprint","MacroRegime\data\raw\ES\ES_Continuous_20230601_20260424_Audit.md","05_Raw_Inputs_Footprint\MacroRegime\data\raw\ES\ES_Continuous_20230601_20260424_Audit.md","5974","2026-04-25 13:55:22","88","# ES Continuous Stitch Audit","Raw continuous-data audit notes."
"05_Raw_Inputs_Footprint","MacroRegime\data\raw\ES\ES_Continuous_20230601_20260424_Manifest.csv","05_Raw_Inputs_Footprint\MacroRegime\data\raw\ES\ES_Continuous_20230601_20260424_Manifest.csv","2131","2026-04-25 13:55:22","14","contract,source_file,contract_sequence,original_rows,rows_after_date_filter,bad_timestamps_removed,bad_ohlc_removed,duplicate_timestamps_within_file_removed,first_timestamp,last_timestamp","Raw continuous-data manifests."
"05_Raw_Inputs_Footprint","MacroRegime\data\raw\ES\ES_Continuous_20230601_20260424_RollWindows.csv","05_Raw_Inputs_Footprint\MacroRegime\data\raw\ES\ES_Continuous_20230601_20260424_RollWindows.csv","2911","2026-04-25 13:55:22","14","contract_used,source_file,roll_window_start_inclusive,roll_window_end_inclusive,next_contract_boundary_exclusive,rows_used,first_open,last_close,previous_contract,previous_last_close,roll_gap_points,roll_gap_pct","Roll window metadata."
"05_Raw_Inputs_Footprint","MacroRegime\data\raw\NQ\NQ_Continuous_20230101_20260424_Audit.md","05_Raw_Inputs_Footprint\MacroRegime\data\raw\NQ\NQ_Continuous_20230101_20260424_Audit.md","6131","2026-04-25 13:50:00","89","# NQ Continuous Stitch Audit","Raw continuous-data audit notes."
"05_Raw_Inputs_Footprint","MacroRegime\data\raw\NQ\NQ_Continuous_20230101_20260424_Manifest.csv","05_Raw_Inputs_Footprint\MacroRegime\data\raw\NQ\NQ_Continuous_20230101_20260424_Manifest.csv","2129","2026-04-25 13:50:00","14","contract,source_file,contract_sequence,original_rows,rows_after_date_filter,bad_timestamps_removed,bad_ohlc_removed,duplicate_timestamps_within_file_removed,first_timestamp,last_timestamp","Raw continuous-data manifests."
"05_Raw_Inputs_Footprint","MacroRegime\data\raw\NQ\NQ_Continuous_20230101_20260424_RollWindows.csv","05_Raw_Inputs_Footprint\MacroRegime\data\raw\NQ\NQ_Continuous_20230101_20260424_RollWindows.csv","2971","2026-04-25 13:50:00","14","contract_used,source_file,roll_window_start_inclusive,roll_window_end_inclusive,next_contract_boundary_exclusive,rows_used,first_open,last_close,previous_contract,previous_last_close,roll_gap_points,roll_gap_pct","Roll window metadata."
"06_OG_Baseline","Archive\CL_April 25 to April 26 Performance bot 3-1130.csv","06_OG_Baseline\Archive\CL_April 25 to April 26 Performance bot 3-1130.csv","484867","2026-04-05 21:28:23","3199","Trade number,Instrument,Account,Strategy,Market pos.,Qty,Entry price,Exit price,Entry time,Exit time,Entry name,Exit name,Profit,Cum. net profit,Commission,MAE,MFE,ETD,Bars,","Archived high-level performance bot exports."
"06_OG_Baseline","Archive\ES_April 25 to April 26 Performance bot ALL.csv","06_OG_Baseline\Archive\ES_April 25 to April 26 Performance bot ALL.csv","1187027","2026-04-05 18:15:22","7449","Trade number,Instrument,Account,Strategy,Market pos.,Qty,Entry price,Exit price,Entry time,Exit time,Entry name,Exit name,Profit,Cum. net profit,Commission,MAE,MFE,ETD,Bars,","Archived high-level performance bot exports."
"06_OG_Baseline","Archive\GC_April 25 to April 26 Performance bot 3-1130.csv","06_OG_Baseline\Archive\GC_April 25 to April 26 Performance bot 3-1130.csv","567707","2026-04-05 21:27:25","3589","Trade number,Instrument,Account,Strategy,Market pos.,Qty,Entry price,Exit price,Entry time,Exit time,Entry name,Exit name,Profit,Cum. net profit,Commission,MAE,MFE,ETD,Bars,","Archived high-level performance bot exports."
